
game_date,home_team,away_team,home_win_prob,away_win_prob,fair_spread,fair_total,merge_key,home_spread_consensus,home_spread_dispersion,total_consensus,ml_home_consensus,ml_away_consensus,home_ml_prob_consensus,home_win_prob_model,fair_total_model,fair_spread_model,home_win_prob_market,market_weight,fair_spread_market,fair_total_market,consensus_close,book_dispersion,consensus_total,pred_file_date,home_team_norm,away_team_norm,merge_key_norm,home_score,away_score,home_win_actual,prob_bin,expected_margin,spread_error,actual_margin
2023-11-11,golden state warriors,cleveland cavaliers,0.6250831747665836,0.3749168252334164,-3.676919872279208,222.23191833434004,golden state warriors__cleveland cavaliers__2023-11-11,-4.466666666666667,0.1290994448735805,224.21875,-182.0625,153.375,0.6204228838347263,0.5462720777422878,215.8117564984659,-1.124966268476477,0.6483811873215082,0.7636691802726621,-4.466666666666667,224.21875,-4.466666666666667,0.1290994448735805,224.21875,2023-11-11,golden state warriors,cleveland cavaliers,golden state warriors__cleveland cavaliers__2023-11-11,110,118,0,7,4.466666666666667,12.466666666666667,-8
2023-11-11,orlando magic,milwaukee bucks,0.5082968108853259,0.4917031891146741,-0.454219393104416,223.88688618705172,orlando magic__milwaukee bucks__2023-11-11,-6.375,2.1011360563449304,226.5,-295.25,217.91666666666663,0.6924358932699383,0.3952533903256303,222.54886186240432,2.5774696338609835,0.7167853406693094,0.3386427601495148,-6.375,226.5,-6.375,2.1011360563449304,226.5,2023-11-11,orlando magic,milwaukee bucks,orlando magic__milwaukee bucks__2023-11-11,112,97,1,8,6.375,-8.625,15
2023-11-12,brooklyn nets,washington wizards,0.6850778465948574,0.3149221534051426,-5.363441648270482,231.36893788100645,brooklyn nets__washington wizards__2023-11-12,-6.5,0.0,234.9333333333333,-258.8,209.33333333333331,0.6902264920612994,0.5625778287513572,219.3311916500135,-1.5250344912015368,0.7176492739843652,0.7715444760934602,-6.5,234.9333333333333,-6.5,0.0,234.9333333333333,2023-11-12,brooklyn nets,washington wizards,brooklyn nets__washington wizards__2023-11-12,102,94,1,8,6.5,-1.5,8
2023-11-12,chicago bulls,detroit pistons,0.7339529580917326,0.2660470419082674,-6.8638327976812885,218.05922580867664,chicago bulls__detroit pistons__2023-11-12,-7.46875,0.125,217.46875,-297.0625,241.375,0.7180764842995015,0.6920045455348527,219.9702150730775,-4.906106058505758,0.746152503179397,0.7639480098955955,-7.46875,217.46875,-7.46875,0.125,217.46875,2023-11-12,chicago bulls,detroit pistons,chicago bulls__detroit pistons__2023-11-12,119,108,1,8,7.46875,-3.53125,11
2023-11-12,golden state warriors,minnesota timberwolves,0.5639639975303268,0.4360360024696732,-1.8587877805725257,220.68257751981076,golden state warriors__minnesota timberwolves__2023-11-12,-1.5666666666666669,0.1759328876372491,220.7,-125.0,104.8,0.5321736187159992,0.6129231050701428,220.62730409157223,-2.7855522395382706,0.5482205708048586,0.7603375407769875,-1.5666666666666669,220.7,-1.5666666666666669,0.1759328876372491,220.7,2023-11-12,golden state warriors,minnesota timberwolves,golden state warriors__minnesota timberwolves__2023-11-12,110,116,0,6,1.5666666666666669,7.566666666666666,-6
2023-11-12,houston rockets,denver nuggets,0.3405334227789809,0.6594665772210191,4.551537535394936,219.03250533977328,houston rockets__denver nuggets__2023-11-12,4.533333333333333,0.1290994448735805,216.7,157.66666666666666,-186.26666666666668,0.373747627121686,0.3184922029354551,226.5696621222081,4.610361805889752,0.3475024370064998,0.7636691802726621,4.533333333333333,216.7,4.533333333333333,0.1290994448735805,216.7,2023-11-12,houston rockets,denver nuggets,houston rockets__denver nuggets__2023-11-12,107,104,1,4,-4.533333333333333,-7.533333333333333,3
2023-11-12,los angeles clippers,memphis grizzlies,0.7236650633269035,0.2763349366730965,-6.486543345553867,224.37794587951916,los angeles clippers__memphis grizzlies__2023-11-12,-8.321428571428571,0.3166618468883255,224.8,-359.42857142857144,283.2142857142857,0.7495353516295372,0.5421479963784456,223.1215160923876,-1.024200148596764,0.773702763880841,0.7485503920730157,-8.321428571428571,224.8,-8.321428571428571,0.3166618468883255,224.8,2023-11-12,los angeles clippers,memphis grizzlies,los angeles clippers__memphis grizzlies__2023-11-12,101,105,0,8,8.321428571428571,12.321428571428571,-4
2023-11-12,los angeles lakers,portland trail blazers,0.778262997699038,0.221737002300962,-8.25504902309096,219.7695743479507,los angeles lakers__portland trail blazers__2023-11-12,-9.966666666666669,0.2288688541085316,220.33333333333331,-496.6666666666667,376.6666666666667,0.7980919377533859,0.6191533012070014,218.02065452596568,-2.94518771333797,0.8181191306246736,0.756231179363676,-9.966666666666669,220.33333333333331,-9.966666666666669,0.2288688541085316,220.33333333333331,2023-11-12,los angeles lakers,portland trail blazers,los angeles lakers__portland trail blazers__2023-11-12,116,110,1,9,9.966666666666669,3.9666666666666686,6
2023-11-12,new orleans pelicans,dallas mavericks,0.4036576924163379,0.596342307583662,2.774751173344012,233.18147500582228,new orleans pelicans__dallas mavericks__2023-11-12,2.566666666666667,0.1759328876372492,234.53333333333333,119.2,-140.53333333333333,0.438559140487082,0.3619848702211214,228.89265714277016,3.43490655434852,0.4171193377248179,0.7603375407769875,2.566666666666667,234.53333333333333,2.566666666666667,0.1759328876372492,234.53333333333333,2023-11-12,new orleans pelicans,dallas mavericks,new orleans pelicans__dallas mavericks__2023-11-12,124,136,0,5,-2.566666666666667,9.433333333333334,-12
2023-11-12,new york knicks,charlotte hornets,0.7739835655511891,0.2260164344488109,-8.159415182040412,224.22061528723975,new york knicks__charlotte hornets__2023-11-12,-10.1,0.2803059552906938,224.13333333333333,-494.0,375.6666666666667,0.7979223390918982,0.5929238855795171,224.48509113008012,-2.279186997836376,0.819515480662987,0.7518691704529024,-10.1,224.13333333333333,-10.1,0.2803059552906938,224.13333333333333,2023-11-12,new york knicks,charlotte hornets,new york knicks__charlotte hornets__2023-11-12,129,107,1,9,10.1,-11.9,22
2023-11-12,philadelphia 76ers,indiana pacers,0.7209090581039799,0.2790909418960201,-6.447453715422696,233.58149259094105,philadelphia 76ers__indiana pacers__2023-11-12,-6.5,0.0,237.16666666666663,-252.2,206.0,0.6864930564074833,0.7377968453094544,221.47357238546937,-6.2699933725445804,0.7157825561574571,0.7715444760934602,-6.5,237.16666666666663,-6.5,0.0,237.16666666666663,2023-11-12,philadelphia 76ers,indiana pacers,philadelphia 76ers__indiana pacers__2023-11-12,137,126,1,8,6.5,-4.5,11
2023-11-12,phoenix suns,oklahoma city thunder,0.6269890856937321,0.3730109143062678,-3.6466797314399857,229.32531069611636,phoenix suns__oklahoma city thunder__2023-11-12,-2.966666666666667,0.2288688541085317,232.36666666666667,-144.13333333333333,122.8,0.5680296753325637,0.7210711325249871,219.89027217695585,-5.756248463872073,0.5940091566908634,0.756231179363676,-2.966666666666667,232.36666666666667,-2.966666666666667,0.2288688541085317,232.36666666666667,2023-11-12,phoenix suns,oklahoma city thunder,phoenix suns__oklahoma city thunder__2023-11-12,99,111,0,6,2.966666666666667,14.966666666666667,-12
2023-11-12,san antonio spurs,miami heat,0.4784393331842261,0.5215606668157738,0.8298514487858928,222.43841521809824,san antonio spurs__miami heat__2023-11-12,1.1666666666666667,0.2439750182371333,221.5,,-116.46666666666668,0.4853388671070019,0.5085803788413793,225.3300998133033,-0.2080296066282305,0.4686809647351028,0.754989356977386,1.1666666666666667,221.5,1.1666666666666667,0.2439750182371333,221.5,2023-11-12,san antonio spurs,miami heat,san antonio spurs__miami heat__2023-11-12,113,118,0,5,-1.1666666666666667,3.833333333333333,-5
2023-11-13,boston celtics,new york knicks,0.77000723843915,0.22999276156085,-8.004298433480855,220.39592485518227,boston celtics__new york knicks__2023-11-13,-9.03125,0.3859512058969808,220.375,-404.1875,314.375,0.7684370516084142,0.6972598060151709,220.4559931721059,-5.056261200937082,0.7922693876501511,0.741646676649443,-9.03125,220.375,-9.03125,0.3859512058969808,220.375,2023-11-13,boston celtics,new york knicks,boston celtics__new york knicks__2023-11-13,114,98,1,8,9.03125,-6.96875,16
2023-11-13,milwaukee bucks,chicago bulls,0.7750331152980625,0.2249668847019375,-8.231772657597961,228.70578100560323,milwaukee bucks__chicago bulls__2023-11-13,-9.5,0.1825741858350552,229.9375,-432.1875,335.5,0.7794341750332293,0.6673369083104084,224.8086990098113,-4.219180528119231,0.8034305482147364,0.7598427007105475,-9.5,229.9375,-9.5,0.1825741858350552,229.9375,2023-11-13,milwaukee bucks,chicago bulls,milwaukee bucks__chicago bulls__2023-11-13,118,109,1,9,9.5,0.5,9
2023-11-13,sacramento kings,cleveland cavaliers,0.4547279620086275,0.5452720379913725,1.3897920628188154,224.11489037744477,sacramento kings__cleveland cavaliers__2023-11-13,1.03125,0.340036762718386,226.40625,,-114.5625,0.4893859969450053,0.4005076026932178,217.37418369491533,2.444548747461582,0.4734746374001816,0.7463083700719393,1.03125,226.40625,1.03125,0.340036762718386,226.40625,2023-11-13,sacramento kings,cleveland cavaliers,sacramento kings__cleveland cavaliers__2023-11-13,132,120,1,5,-1.03125,-13.03125,12
2023-11-13,toronto raptors,washington wizards,0.7387700716929512,0.2612299283070488,-6.91945054044071,227.12348980830888,toronto raptors__washington wizards__2023-11-13,-8.25,0.2581988897471611,229.78125,-361.4375,284.1875,0.7501919423859358,0.6152813816490733,218.98653765219095,-2.845863567609469,0.7730773613736662,0.7537905498491053,-8.25,229.78125,-8.25,0.2581988897471611,229.78125,2023-11-13,toronto raptors,washington wizards,toronto raptors__washington wizards__2023-11-13,111,107,1,8,8.25,4.25,4
2023-11-14,brooklyn nets,orlando magic,0.5734250485160838,0.4265749514839162,-2.243109663020156,219.5491498942642,brooklyn nets__orlando magic__2023-11-14,-2.7142857142857144,0.2567762955065477,217.5,-141.42857142857142,119.85714285714286,0.5627849540759303,0.5329366735767066,225.82689052922103,-0.7996227558261797,0.5864572919578062,0.7539117528838344,-2.7142857142857144,217.5,-2.7142857142857144,0.2567762955065477,217.5,2023-11-14,brooklyn nets,orlando magic,brooklyn nets__orlando magic__2023-11-14,124,104,1,6,2.7142857142857144,-17.285714285714285,20
2023-11-14,charlotte hornets,miami heat,0.3311002628815236,0.6688997371184764,4.90763297901917,222.8111421993462,charlotte hornets__miami heat__2023-11-14,6.285714285714286,0.323103086329432,221.64285714285717,201.42857142857144,-247.07142857142856,0.3185842708303188,0.4662916432921088,226.2778271940801,0.8184136905347309,0.2901429642417951,0.7479411854709157,6.285714285714286,221.64285714285717,6.285714285714286,0.323103086329432,221.64285714285717,2023-11-14,charlotte hornets,miami heat,charlotte hornets__miami heat__2023-11-14,105,111,0,3,-6.285714285714286,-0.2857142857142856,-6
2023-11-14,denver nuggets,los angeles clippers,0.6291801674025161,0.3708198325974838,-3.7059343239534006,224.65351545431787,denver nuggets__los angeles clippers__2023-11-14,-4.5,0.0,225.1071428571429,-190.0,159.76923076923077,0.6297981413091354,0.5421479963784456,223.1215160923876,-1.024200148596764,0.6536702183183023,0.7715444760934602,-4.5,225.1071428571429,-4.5,0.0,225.1071428571429,2023-11-14,denver nuggets,los angeles clippers,denver nuggets__los angeles clippers__2023-11-14,111,108,1,7,4.5,1.5,3
2023-11-14,detroit pistons,atlanta hawks,0.3424420023859213,0.6575579976140786,4.516936045958398,225.4034063633534,detroit pistons__atlanta hawks__2023-11-14,4.535714285714286,0.1336306209562121,225.28571428571428,156.64285714285714,-184.64285714285717,0.3753280305461415,0.324032848880789,225.78305793346337,4.456361125791872,0.3482498102747374,0.763358639098336,4.535714285714286,225.28571428571428,4.535714285714286,0.1336306209562121,225.28571428571428,2023-11-14,detroit pistons,atlanta hawks,detroit pistons__atlanta hawks__2023-11-14,120,126,0,4,-4.535714285714286,1.4642857142857144,-6
2023-11-14,golden state warriors,minnesota timberwolves,0.4515019584925366,0.5484980415074634,1.6652730120887278,217.27377191117935,golden state warriors__minnesota timberwolves__2023-11-14,3.071428571428572,0.1815682598006407,216.2142857142857,125.0,-149.35714285714286,0.4260562619605452,0.6129231050701428,220.62730409157223,-2.7855522395382706,0.4010017964239629,0.759918018391506,3.071428571428572,216.2142857142857,3.071428571428572,0.1815682598006407,216.2142857142857,2023-11-14,golden state warriors,minnesota timberwolves,golden state warriors__minnesota timberwolves__2023-11-14,101,104,0,5,-3.071428571428572,-0.07142857142857206,-3
2023-11-14,los angeles lakers,memphis grizzlies,0.7136241610407397,0.2863758389592603,-6.192737155123325,224.2178766269723,los angeles lakers__memphis grizzlies__2023-11-14,-6.464285714285714,0.1336306209562121,226.0,-253.92857142857144,207.3571428571429,0.6878204007762113,0.7062557289407406,218.4690959930362,-5.316774737642744,0.715885776852005,0.763358639098336,-6.464285714285714,226.0,-6.464285714285714,0.1336306209562121,226.0,2023-11-14,los angeles lakers,memphis grizzlies,los angeles lakers__memphis grizzlies__2023-11-14,134,107,1,8,6.464285714285714,-20.535714285714285,27
2023-11-14,new orleans pelicans,dallas mavericks,0.3668486054573856,0.6331513945426144,3.834874080335135,236.96090408585684,new orleans pelicans__dallas mavericks__2023-11-14,3.9642857142857135,0.2373155732746615,239.57142857142856,143.71428571428572,-169.71428571428572,0.3947917480748253,0.3619848702211214,228.89265714277016,3.43490655434852,0.368428173952177,0.7555407470782707,3.9642857142857135,239.57142857142856,3.9642857142857135,0.2373155732746615,239.57142857142856,2023-11-14,new orleans pelicans,dallas mavericks,new orleans pelicans__dallas mavericks__2023-11-14,131,110,1,4,-3.9642857142857135,-24.964285714285715,21
2023-11-14,oklahoma city thunder,san antonio spurs,0.7625396889929287,0.2374603110070713,-7.843562220297741,234.5253765718268,oklahoma city thunder__san antonio spurs__2023-11-14,-10.071428571428571,0.1815682598006407,238.32142857142856,-474.6428571428572,363.9285714285714,0.7928662686677558,0.5326162722707285,222.50994628454836,-0.7918219295446671,0.8166719185016991,0.759918018391506,-10.071428571428571,238.32142857142856,-10.071428571428571,0.1815682598006407,238.32142857142856,2023-11-14,oklahoma city thunder,san antonio spurs,oklahoma city thunder__san antonio spurs__2023-11-14,123,87,1,9,10.071428571428571,-25.92857142857143,36
2023-11-14,philadelphia 76ers,indiana pacers,0.7137856183462319,0.2862143816537681,-6.211401555045873,235.82361696310076,philadelphia 76ers__indiana pacers__2023-11-14,-6.1923076923076925,0.2531848417709167,240.5,-239.64285714285717,196.57142857142856,0.6760550762260324,0.7377968453094544,221.47357238546937,-6.2699933725445804,0.7056823357113899,0.7542164440092856,-6.1923076923076925,240.5,-6.1923076923076925,0.2531848417709167,240.5,2023-11-14,philadelphia 76ers,indiana pacers,philadelphia 76ers__indiana pacers__2023-11-14,126,132,0,8,6.1923076923076925,12.192307692307693,-6
2023-11-14,utah jazz,portland trail blazers,0.6842507318400399,0.3157492681599601,-5.397083895643627,227.99335730816728,utah jazz__portland trail blazers__2023-11-14,-6.5,0.0,230.5,-251.3571428571429,204.5,0.6852855353461821,0.5685477624282609,219.5278744458892,-1.672293996237222,0.7151787956268065,0.7715444760934602,-6.5,230.5,-6.5,0.0,230.5,2023-11-14,utah jazz,portland trail blazers,utah jazz__portland trail blazers__2023-11-14,115,99,1,8,6.5,-9.5,16
2023-11-15,atlanta hawks,new york knicks,0.5371711270573405,0.4628288729426595,-1.197332376424601,226.8191266118544,atlanta hawks__new york knicks__2023-11-15,-1.2142857142857142,0.2567762955065477,229.39285714285717,-117.92857142857144,,0.5179195816172424,0.5471073910137629,218.93428969332024,-1.145394419964331,0.5339209880657343,0.7539117528838344,-1.2142857142857142,229.39285714285717,-1.2142857142857142,0.2567762955065477,229.39285714285717,2023-11-15,atlanta hawks,new york knicks,atlanta hawks__new york knicks__2023-11-15,114,116,0,6,1.2142857142857142,3.2142857142857144,-2
2023-11-15,chicago bulls,orlando magic,0.5621456053688816,0.4378543946311184,-1.9176466942342516,216.51941184591584,chicago bulls__orlando magic__2023-11-15,-2.071428571428572,0.1815682598006407,214.78571428571428,-129.64285714285714,109.5,0.5418091816301157,0.5587515380481052,222.0069874049471,-1.430889551532047,0.5632167052982711,0.759918018391506,-2.071428571428572,214.78571428571428,-2.071428571428572,0.1815682598006407,214.78571428571428,2023-11-15,chicago bulls,orlando magic,chicago bulls__orlando magic__2023-11-15,94,96,0,6,2.071428571428572,4.071428571428572,-2
2023-11-15,los angeles lakers,sacramento kings,0.5599604985010361,0.4400395014989638,-1.40673225525211,230.34221392674192,los angeles lakers__sacramento kings__2023-11-15,0.2142857142857142,1.0690449676496976,235.53571428571428,-108.92307692307692,-110.46153846153848,0.4983091137763275,0.6619335541176674,221.80226321278693,-4.072258896137439,0.4947353743999108,0.6218357402379155,0.2142857142857142,235.53571428571428,0.2142857142857142,1.0690449676496976,235.53571428571428,2023-11-15,los angeles lakers,sacramento kings,los angeles lakers__sacramento kings__2023-11-15,110,125,0,5,-0.2142857142857142,14.785714285714286,-15
2023-11-15,philadelphia 76ers,boston celtics,0.4407389245188176,0.5592610754811824,1.8685725099629125,222.62831341325312,philadelphia 76ers__boston celtics__2023-11-15,2.607142857142857,0.2129076568131599,222.8571428571429,119.0,-140.64285714285714,0.4387153707109967,0.5180851929579234,221.91348151873143,-0.4386202688059931,0.4163995309386178,0.7575089340048868,2.607142857142857,222.8571428571429,2.607142857142857,0.2129076568131599,222.8571428571429,2023-11-15,philadelphia 76ers,boston celtics,philadelphia 76ers__boston celtics__2023-11-15,107,117,0,5,-2.607142857142857,7.392857142857142,-10
2023-11-15,phoenix suns,minnesota timberwolves,0.6759519347375337,0.3240480652624663,-5.114591953613723,223.95448276559125,phoenix suns__minnesota timberwolves__2023-11-15,-5.25,0.2594372608313856,224.5,-201.3571428571429,168.64285714285714,0.6421539750244291,0.6847188963142714,222.28528793762297,-4.700265152484822,0.6730593886859854,0.7536848045956586,-5.25,224.5,-5.25,0.2594372608313856,224.5,2023-11-15,phoenix suns,minnesota timberwolves,phoenix suns__minnesota timberwolves__2023-11-15,133,115,1,7,5.25,-12.75,18
2023-11-15,portland trail blazers,cleveland cavaliers,0.23203036756626,0.76796963243374,8.004066362123496,218.82832888591463,portland trail blazers__cleveland cavaliers__2023-11-15,10.178571428571429,0.2486225790494233,218.07142857142856,372.5,-492.1428571428572,0.2031078724594741,0.4458670569984124,221.15579238173655,1.317477564662118,0.1801371458890523,0.7546008314724486,10.178571428571429,218.07142857142856,10.178571428571429,0.2486225790494233,218.07142857142856,2023-11-15,portland trail blazers,cleveland cavaliers,portland trail blazers__cleveland cavaliers__2023-11-15,95,109,0,2,-10.178571428571429,3.821428571428571,-14
2023-11-15,toronto raptors,milwaukee bucks,0.450296377785582,0.549703622214418,1.521753127548914,224.68462338641,toronto raptors__milwaukee bucks__2023-11-15,1.5357142857142858,0.365022955773686,224.6071428571429,,-123.5,0.4712704788347185,0.4392020895742917,224.9095823014153,1.4812179502236411,0.4541295285503423,0.7438147347032411,1.5357142857142858,224.6071428571429,1.5357142857142858,0.365022955773686,224.6071428571429,2023-11-15,toronto raptors,milwaukee bucks,toronto raptors__milwaukee bucks__2023-11-15,112,128,0,5,-1.5357142857142858,14.464285714285714,-16
2023-11-15,washington wizards,dallas mavericks,0.352882569185325,0.647117430814675,4.152830660625183,240.2132458508292,washington wizards__dallas mavericks__2023-11-15,4.035714285714286,0.2373155732746616,242.82142857142856,148.57142857142858,-176.14285714285714,0.3869541547146541,0.3219244937237565,232.15223651006505,4.514797705593652,0.3631856313214594,0.7555407470782707,4.035714285714286,242.82142857142856,4.035714285714286,0.2373155732746616,242.82142857142856,2023-11-15,washington wizards,dallas mavericks,washington wizards__dallas mavericks__2023-11-15,117,130,0,4,-4.035714285714286,8.964285714285715,-13
2023-11-16,golden state warriors,oklahoma city thunder,0.4595389740582697,0.5404610259417303,1.4199507631838777,224.44844694957249,golden state warriors__oklahoma city thunder__2023-11-16,3.1,0.2070196678027064,226.4333333333333,129.06666666666666,-152.4,0.419921407804785,0.6533626870266577,218.23228833090508,-3.8415355509255207,0.3973816821017674,0.7579715288511171,3.1,226.4333333333333,3.1,0.2070196678027064,226.4333333333333,2023-11-16,golden state warriors,oklahoma city thunder,golden state warriors__oklahoma city thunder__2023-11-16,109,128,0,4,-3.1,15.9,-19
2023-11-16,miami heat,brooklyn nets,0.6248673237276152,0.3751326762723848,-3.5503870143135505,215.70999968823085,miami heat__brooklyn nets__2023-11-16,-3.5,0.0,214.6,-161.73333333333332,137.6,0.5948025893828803,0.6488280120692158,219.45871240603032,-3.7205550273066006,0.6176472715531094,0.7715444760934602,-3.5,214.6,-3.5,0.0,214.6,2023-11-16,miami heat,brooklyn nets,miami heat__brooklyn nets__2023-11-16,122,115,1,7,3.5,-3.5,7
2023-11-17,atlanta hawks,philadelphia 76ers,0.4571349988728865,0.5428650011271134,1.153313399817565,231.5009480933718,atlanta hawks__philadelphia 76ers__2023-11-17,0.5357142857142857,0.9499855406649764,236.17857142857144,,-113.15384615384616,0.4920581873265144,0.4062042449149054,222.8078471872581,2.301086752585216,0.4849871750669801,0.6501593144261759,0.5357142857142857,236.17857142857144,0.5357142857142857,0.9499855406649764,236.17857142857144,2023-11-17,atlanta hawks,philadelphia 76ers,atlanta hawks__philadelphia 76ers__2023-11-17,116,126,0,5,-0.5357142857142857,9.464285714285714,-10
2023-11-17,charlotte hornets,milwaukee bucks,0.2672577479045875,0.7327422520954124,6.726152586237347,238.2390800473457,charlotte hornets__milwaukee bucks__2023-11-17,8.285714285714286,0.2567762955065478,242.64285714285717,286.07142857142856,-366.4285714285714,0.2482793911866266,0.4203174205522489,224.74774371457295,1.9483059870532335,0.2256806221315483,0.7539117528838344,8.285714285714286,242.64285714285717,8.285714285714286,0.2567762955065478,242.64285714285717,2023-11-17,charlotte hornets,milwaukee bucks,charlotte hornets__milwaukee bucks__2023-11-17,99,130,0,3,-8.285714285714286,22.714285714285715,-31
2023-11-17,chicago bulls,orlando magic,0.6063589633439006,0.3936410366560994,-3.0794208731899038,216.78029351674047,chicago bulls__orlando magic__2023-11-17,-3.607142857142857,0.2129076568131599,215.1071428571429,-163.71428571428572,139.64285714285714,0.5978994584745436,0.5587515380481052,222.0069874049471,-1.430889551532047,0.6212259623848739,0.7575089340048868,-3.607142857142857,215.1071428571429,-3.607142857142857,0.2129076568131599,215.1071428571429,2023-11-17,chicago bulls,orlando magic,chicago bulls__orlando magic__2023-11-17,97,103,0,7,3.607142857142857,9.607142857142858,-6
2023-11-17,cleveland cavaliers,detroit pistons,0.7838508186490933,0.2161491813509066,-8.419547651166928,220.3004934204139,cleveland cavaliers__detroit pistons__2023-11-17,-8.333333333333334,0.5773502691896257,218.79166666666663,-365.25,286.0833333333333,0.7509866095931269,0.8061945733851746,224.1448602565098,-8.639214662938134,0.7745866936663741,0.7181445564363678,-8.333333333333334,218.79166666666663,-8.333333333333334,0.5773502691896257,218.79166666666663,2023-11-17,cleveland cavaliers,detroit pistons,cleveland cavaliers__detroit pistons__2023-11-17,108,100,1,8,8.333333333333334,0.3333333333333339,8
2023-11-17,los angeles clippers,houston rockets,0.7010694105881159,0.2989305894118841,-5.940295101697919,219.40280219775696,los angeles clippers__houston rockets__2023-11-17,-7.464285714285714,0.1336306209562121,218.25,-289.5,234.28571428571428,0.7129041991789767,0.5421479963784456,223.1215160923876,-1.024200148596764,0.7435019686229413,0.763358639098336,-7.464285714285714,218.25,-7.464285714285714,0.1336306209562121,218.25,2023-11-17,los angeles clippers,houston rockets,los angeles clippers__houston rockets__2023-11-17,106,100,1,8,7.464285714285714,1.4642857142857144,6
2023-11-17,new orleans pelicans,denver nuggets,0.3458605742374768,0.6541394257625232,4.438804316852717,227.40822087858967,new orleans pelicans__denver nuggets__2023-11-17,4.785714285714286,0.2567762955065478,225.9642857142857,161.57142857142858,-192.64285714285717,0.367672610114664,0.3642319787058352,231.83183599848255,3.376016858360876,0.3399589850862465,0.7539117528838344,4.785714285714286,225.9642857142857,4.785714285714286,0.2567762955065478,225.9642857142857,2023-11-17,new orleans pelicans,denver nuggets,new orleans pelicans__denver nuggets__2023-11-17,115,110,1,4,-4.785714285714286,-9.785714285714285,5
2023-11-17,portland trail blazers,los angeles lakers,0.2953797344586632,0.7046202655413367,5.964271740748882,225.9238223657524,portland trail blazers__los angeles lakers__2023-11-17,7.541666666666667,0.1443375672974064,225.20833333333331,245.41666666666663,-303.4166666666667,0.2780706953147112,0.4630748677944171,228.2223776588095,0.8967874161444395,0.2508730335876782,0.7626149601147656,7.541666666666667,225.20833333333331,7.541666666666667,0.1443375672974064,225.20833333333331,2023-11-17,portland trail blazers,los angeles lakers,portland trail blazers__los angeles lakers__2023-11-17,95,107,0,3,-7.541666666666667,4.458333333333333,-12
2023-11-17,san antonio spurs,sacramento kings,0.2943172592910423,0.7056827407089576,6.099216189784634,235.74866706956823,san antonio spurs__sacramento kings__2023-11-17,8.5,0.0,238.32142857142856,276.7857142857143,-351.07142857142856,0.2543861600442188,0.582110942282845,227.05988646525992,-2.008757981258166,0.2259029294610438,0.7715444760934602,8.5,238.32142857142856,8.5,0.0,238.32142857142856,2023-11-17,san antonio spurs,sacramento kings,san antonio spurs__sacramento kings__2023-11-17,120,129,0,3,-8.5,0.5,-9
2023-11-17,toronto raptors,boston celtics,0.2394907465189386,0.7605092534810614,7.744819972682364,224.19536680911875,toronto raptors__boston celtics__2023-11-17,9.0,0.1961161351381844,224.07142857142856,307.5,-393.9285714285714,0.2357441988836621,0.3483498940660489,224.58530256181908,3.795759716153573,0.2102087926402896,0.7588158964885574,9.0,224.07142857142856,9.0,0.1961161351381844,224.07142857142856,2023-11-17,toronto raptors,boston celtics,toronto raptors__boston celtics__2023-11-17,105,108,0,3,-9.0,-6.0,-3
2023-11-17,utah jazz,phoenix suns,0.3380650852697962,0.6619349147302038,4.736192695787548,234.1980781470056,utah jazz__phoenix suns__2023-11-17,5.392857142857143,0.2129076568131601,237.7142857142857,172.71428571428572,-206.7142857142857,0.3525843081525474,0.3910258014507415,223.2139264831091,2.684862749847922,0.3218654939176181,0.7575089340048868,5.392857142857143,237.7142857142857,5.392857142857143,0.2129076568131601,237.7142857142857,2023-11-17,utah jazz,phoenix suns,utah jazz__phoenix suns__2023-11-17,128,131,0,4,-5.392857142857143,-2.3928571428571432,-3
2023-11-17,washington wizards,new york knicks,0.3006825200317085,0.6993174799682915,5.806002505724961,226.094287676814,washington wizards__new york knicks__2023-11-17,7.178571428571429,0.2486225790494233,226.1071428571429,230.92857142857144,-282.7142857142857,0.290573460597011,0.4349741830834118,226.054758081734,1.5853620828259598,0.2624119580069247,0.7546008314724486,7.178571428571429,226.1071428571429,7.178571428571429,0.2486225790494233,226.1071428571429,2023-11-17,washington wizards,new york knicks,washington wizards__new york knicks__2023-11-17,99,120,0,3,-7.178571428571429,13.821428571428571,-21
2023-11-18,charlotte hornets,new york knicks,0.2370144216880253,0.7629855783119747,7.609798075577495,223.26693499298176,charlotte hornets__new york knicks__2023-11-18,10.95,0.7619419633774973,223.95,449.0,-717.5,0.1728691994832792,0.4904811988159525,221.75794105469504,0.230786700642847,0.156950288024991,0.6883911317799021,10.95,223.95,10.95,0.7619419633774973,223.95,2023-11-18,charlotte hornets,new york knicks,charlotte hornets__new york knicks__2023-11-18,108,122,0,2,-10.95,3.0500000000000007,-14
2023-11-18,chicago bulls,miami heat,0.4389350334755343,0.5610649665244656,1.8908388955745925,214.88772927007372,chicago bulls__miami heat__2023-11-18,2.1666666666666665,0.2439750182371332,212.26666666666668,111.2,-131.73333333333332,0.4545364839836605,0.4571686036375883,222.9644166544709,1.0408879344072028,0.4330506819280111,0.754989356977386,2.1666666666666665,212.26666666666668,2.1666666666666665,0.2439750182371332,212.26666666666668,2023-11-18,chicago bulls,miami heat,chicago bulls__miami heat__2023-11-18,102,97,1,5,-2.1666666666666665,-7.166666666666666,5
